"","baseMean","log2FoldChange","lfcSE","padj","Phylum","Class","Order","Family","Genus","Species","Bd_inhibition","change"
"4e5ff310075a50266f9d480989d68398",67.3493086490374,-9.4646873130253,0.920996754757335,3.91573945587675e-23,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","Polynucleobacter_necessarius","ns","Decrease"
"3f2c25846819535f96bbe254f03bc79d",116.629847185786,-10.2568930533942,1.01086356899953,1.30724563994514e-22,"Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon_NIES81","Anabaena_sp.",NA,"Decrease"
"1f85d33299c89bb7964615900b06554d",25.5188534600659,-24.7832040423026,2.58237973643185,2.50930962497819e-20,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","",NA,"Decrease"
"02b4cbe5c2955ab2f66dc82cdf6dad64",10.1522166393946,-23.5537636745232,2.52887980390588,3.41624705197566e-19,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","",NA,"Decrease"
"d1846621d56307859a8d6c6bf12e33cd",47.4753556766446,-8.95984056740583,0.966288902583715,4.62487859579341e-19,"Verrucomicrobiota","Verrucomicrobiae","uncultured","uncultured","uncultured","uncultured_Opitutae",NA,"Decrease"
"eb2625c1474f98f554b002fcd5d1088e",168.812953209792,-10.2068442764188,1.11669811540466,1.46251848683823e-18,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus","",NA,"Decrease"
"a5e343df0faf5071bc1a13623a27ed42",103.887759898382,-10.0898910517399,1.10756957580034,1.79576279076513e-18,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","",NA,"Decrease"
"89d9cbcde3a0b5391b825fa27f84f792",36.0401482947346,-8.56206355928026,0.970355696925798,2.25301306301081e-17,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","uncultured_bacterium","ns","Decrease"
"7d5f671eabffd7d653d18e5598a30d17",49.5796181433309,-9.02275033775226,1.02401831158971,2.36183164839607e-17,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"8f23fdcf6f94f67605d968b6e4a61a01",23.4125500567777,-7.93960933095012,0.903502014264371,2.74134608766042e-17,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","",NA,"Decrease"
"b73cb42e006377b6fde3161fcec1d0f9",64.6761825122941,-9.40589240260746,1.07713259987743,4.22676050405579e-17,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","uncultured_bacterium",NA,"Decrease"
"14fc1e2a267ee092a01bcc1c01f7e14f",62.1088203807536,-9.34742658822251,1.08297020330902,9.73840501081626e-17,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","uncultured_bacterium",NA,"Decrease"
"868e0165fe32a8925b7f20afa5e1dbfc",8.97691657346793,-23.3840376878048,2.71215625108128,1.00393011343718e-16,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","uncultured_Acidovorax","inhibitory","Decrease"
"1311afbd3fc0def56f4d60f73a2e2832",136.635655444648,-10.4850059946018,1.21836765760446,1.10088231511593e-16,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","Methylomonas_sp.",NA,"Decrease"
"0030f073f1f67fa8c7f01795583706e6",18.9892649928029,-24.3723649579354,2.92167844028013,1.0134729743482e-15,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"5bccbebfa648aacb95a9407ca0a902f7",17.6073688042901,-24.3042593344078,2.92171566275088,1.1814352090344e-15,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"f9f34bdd8ecc204c9cd62e1ed75bf82d",32.0965664425633,-8.39549761467893,1.10472867051661,3.62393829032947e-13,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Phreatobacter","uncultured_bacterium",NA,"Decrease"
"653334c36340a20181971e05d9b4e110",173.042355720367,-10.8259827576337,1.436869305056,5.75387902727802e-13,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","","inhibitory","Decrease"
"65057f7432d10c06a93825a2c04dccde",39.3204503566102,-8.24978281025956,1.10522306808975,9.45561993895484e-13,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","",NA,"Decrease"
"4e86ed08a384ded04c6792dc56b4c85d",38.627114142634,-8.66254709838474,1.19841339604705,5.32563277894436e-12,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","",NA,"Decrease"
"2d9a9d6012e671d8135cb2df734d9edd",18.0922554875919,-7.56944580483921,1.05201169345996,6.55901228927745e-12,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_bacterium",NA,"Decrease"
"5f8c17bb109331397db134013bf9e9ba",22.3303221899154,-7.87250768665046,1.09891246293946,7.97159040383561e-12,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","","",NA,"Decrease"
"4078fc5ccccbf133e10b6bf4f6461c02",26.1669907693563,-8.10129579442126,1.13187660713296,8.0894242987687e-12,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","",NA,"Decrease"
"3f456a18968cea5c5e549e281f0f5808",15.2384446276129,-7.32053849220413,1.03159246856338,1.22092718027749e-11,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","uncultured_Candidatus",NA,"Decrease"
"6945d94103ada823c2811f2b81c56ba0",100.529213688551,-10.0424209976776,1.46041621948099,5.67296240224456e-11,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","",NA,"Decrease"
"3d216411c1e7532979a3c7cfd4accca6",66.7834221020881,-7.71528170511925,1.14076639518194,1.2104509298532e-10,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","",NA,"Decrease"
"1b41f15408c9065eddd877a379aedba6",20.1751084195077,-7.72615062243366,1.17941121641476,4.98535484794984e-10,"Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","",NA,"Decrease"
"20090f7dd0d441228cb490f8d85c1b3e",13.4026600489032,-7.13655052881986,1.10463772882626,8.83937196161625e-10,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","uncultured","metagenome",NA,"Decrease"
"edb114398ced5bf958f4f404493a6642",10.8327462210111,-6.8288433929984,1.08142275106018,2.23155583297996e-09,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Haliscomenobacter","uncultured_Haliscomenobacter",NA,"Decrease"
"5ff5005adbaa3ecc627a58387dc5563f",14.3026439821536,-7.23021452631987,1.18113950345508,7.25454617304688e-09,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","","","ns","Decrease"
"04e1000d370d0e9de8c0341e672e47a6",15.0502636815737,-7.30343391393064,1.2104520049104,1.22232647470809e-08,"Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_Cytophagales",NA,"Decrease"
"14a0e05106135e35f3516fe52964651f",348.494418826671,-7.53983355725985,1.26486621294725,1.86526202043747e-08,"Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Pseudarcobacter","uncultured_bacterium",NA,"Decrease"
"48ee01c49764dda6f73995bb6fe0c983",2542.70450013412,-7.0951499525013,1.19537312364293,2.12724601415818e-08,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"9bb6f8187af1c91a585f6f668067ae5f",74.3620629784141,-9.6073202296812,1.62312229216961,2.25345640003431e-08,"Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_Cytophagales",NA,"Decrease"
"6ea12a2a6eb7f0d377858aaeca4664e4",100.486109859115,-6.55319673711625,1.10725818883181,2.25345640003431e-08,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"508e4d4db7e2c0220a19fafa294e0670",28.6126333048399,-8.22993103866647,1.39420690538071,2.42009077527173e-08,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium",NA,"Decrease"
"6b94959874b693c3304e68c57cefd287",8.19041235049569,-6.42485980369919,1.09772190031996,3.13478930112746e-08,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthyaceae","metagenome",NA,"Decrease"
"b6b5b457c3a6c6c05d8ed587ba2f666b",25.4727901210853,-8.06173922840503,1.39099758017433,4.32438345283645e-08,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","",NA,"Decrease"
"5b0ea816844ee100d8129cde55883d46",22.1389336404818,-6.93116626039318,1.20026771512213,4.79894672515732e-08,"Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429","Pseudanabaena_sp.",NA,"Decrease"
"76b0b886eeedda9a58e123362f15c2f8",11.6125132672918,-6.92819737327446,1.2047486682073,5.42004686137067e-08,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured_bacterium",NA,"Decrease"
"cd3252d96bdb1efe5fc05bc00a9d9309",25.9737269090466,-6.80053973277955,1.18524267097303,5.74021300077329e-08,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","Candidatus_Planktophila",NA,"Decrease"
"54658c5cabc3c6c07f1e6556120cc99c",32.6422311912022,-8.41982208263621,1.48448602890571,8.12804394857026e-08,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","","inhibitory","Decrease"
"f5dceaa232a9d10abfab64ad8fc14b0a",13.6720404177501,-7.1640472030273,1.26684501472538,8.80086514733435e-08,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",NA,"Decrease"
"1379b7cf244192d09cdb187aa15fb29e",20.4907011390731,-7.74812842273986,1.39244740697011,1.45880028484791e-07,"Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","uncultured_Cytophagales",NA,"Decrease"
"0ed80f7cced4630923403ec8d35ded10",19.9589300765229,-7.70994578767239,1.39611753824157,1.82109112716927e-07,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"f45c7d5fc6833e0bfda7562d5c85339d",606.345845596418,-7.58817283858954,1.37821171071253,1.96630369953099e-07,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","",NA,"Decrease"
"3c510c7d4d6318381991eb7816df68fb",12.3186675754227,-7.01375886734444,1.27657953390494,2.06415594901026e-07,"Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41","",NA,"Decrease"
"57935cb84196f858a3a6e4132c4e174e",10.0408499794395,-6.7201686263182,1.2553148469398,4.46280272700522e-07,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured","uncultured_bacterium",NA,"Decrease"
"f960a197844583bb25c6dbe6a57cdd68",15.9966489912858,-7.39102512392343,1.39175095329787,5.55446359471522e-07,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","",NA,"Decrease"
"eba80591a75566e2d2f87d63bc0dd9ea",9.47823960934921,-6.63638163038871,1.25589051696117,6.31262684807193e-07,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured_bacterium",NA,"Decrease"
"c58754f3613677615cb80ce5013b088c",15.8282431417111,-6.78350765169631,1.30028420067505,8.94835022676143e-07,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia","uncultured_bacterium",NA,"Decrease"
"cd8a0f3aa3893389792b288dd9359d87",66.4226926282802,-5.90057212265149,1.14859146972908,1.32877988045146e-06,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus_Limnoluna","uncultured_bacterium","inhibitory","Decrease"
"0be1f06a4fa1da9509f59d9b46ea33e2",18.8868133310828,-7.62992277460562,1.48437980203132,1.32877988045146e-06,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Candidatus_Accumulibacter","",NA,"Decrease"
"43fddf1528d4a98928fd8c3a8ac23bfd",32.0508655744674,-8.39340457738991,1.65401770627196,1.82250613305825e-06,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",NA,"Decrease"
"f8c551563838394ff8a2328f12ff75a7",11.8795293506664,-6.35537411057593,1.26755290592147,2.33587749220789e-06,"Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","",NA,"Decrease"
"8feef3ba03b14622d6d78fa37be76f0f",11.5497748055792,-6.92162556647507,1.38075734840775,2.33587749220789e-06,"Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","metagenome",NA,"Decrease"
"e2b82a3e451a8e43e175bbeb3a56a713",6.73413719711616,-6.14402386950713,1.22632261885952,2.33673027850506e-06,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured_bacterium",NA,"Decrease"
"952bdba7f2a328702670d6206b8323df",23.3047529161891,-7.93332110024425,1.59845022721806,2.93838019230564e-06,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"fa5c4dc74fef86bc31aa31b105c798a8",27.8099063402514,-8.18873283980827,1.65787486320468,3.23158076667193e-06,"Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","",NA,"Decrease"
"5c4648d415fbb34395de7bf03a3606aa",1105.46868704043,-7.29701057299344,1.48049668514606,3.36532133406748e-06,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"15d33303de8a2df0d68b1f0c198e38e4",12.5798527592848,-6.45513640445518,1.3188791020056,3.95699686667538e-06,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Lacihabitans","uncultured_bacterium",NA,"Decrease"
"b9ea7eb3b2303644436e94e87da35ca1",4.86650907678048,-5.67598433975747,1.17318107884786,5.19199740236702e-06,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_delta",NA,"Decrease"
"bc503af7cf75a1b693c5a6deb39a94a3",8.23547788781022,-6.43303299268141,1.33467411197477,5.60307626437047e-06,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA,"Decrease"
"f7ea6d3245255cf0a50c2b31c370bd8f",114.926128130716,-8.01657564110341,1.66393952330228,5.60307626437047e-06,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"5b4d690fee5d5fbaa8443fc4aaff3ea1",17.5041789606997,-7.52108206032142,1.56782985924079,6.13644607897993e-06,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","",NA,"Decrease"
"f3568df8761f514321bcc3925853154c",9.9926858947767,-6.71244280819521,1.43731308060136,1.11959265702587e-05,"Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15","metagenome",NA,"Decrease"
"953d6d0a551de62b58c96dbef8759bbd",6.98214772206169,-6.19464707251706,1.34631845520535,1.54379199952144e-05,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Aurantimicrobium","uncultured_bacterium","inhibitory","Decrease"
"c99777069ea98738f789cdc5a43716fd",9.06951937816824,-6.57359837234623,1.43184597905976,1.60174729053945e-05,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia","metagenome","ns","Decrease"
"48a7af65c55adc4dd66178efefb01ed9",7.63899154410951,-5.70370763610753,1.24359267544153,1.61754330577871e-05,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured_bacterium",NA,"Decrease"
"1e13a1f1dc67a7cd0c62684233149f82",14.6950977103677,-7.26834871984217,1.5869972582218,1.64953308561928e-05,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","pLW-20","uncultured_bacterium",NA,"Decrease"
"b155c06157435eef22c27f77f0b050ca",9.03745915561958,-6.56631451050097,1.45710919455515,2.28532485095931e-05,"Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","","","inhibitory","Decrease"
"616835c0c4d23c64cefc817206ef1a2b",16.9072278084768,-7.47106504418627,1.66834657190057,2.55188044381012e-05,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","","","inhibitory","Decrease"
"66accec8134e24e6636a480b11d318c7",11.6133893524085,-6.92920498946239,1.55660194736424,2.82704241473945e-05,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","",NA,"Decrease"
"ad3e06db700d6032f6ceb58eff12f32d",8.40790615413579,-6.46232303225485,1.46152777892165,3.17858131976648e-05,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",NA,"Decrease"
"b66772dfb431b48b579915617caf0ad6",13.3638195027349,-7.13151608246944,1.6125117078477,3.17858131976648e-05,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium",NA,"Decrease"
"1bf28b748e78c1e80fc6df716c119bf6",16.8230542608511,-7.46339351719982,1.69092225343202,3.26098157140466e-05,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured_bacterium",NA,"Decrease"
"adfb67f460d65aa8614bed0880411c61",11.3837900180765,-6.8991840038796,1.56635156088499,3.36673246350697e-05,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Ferribacterium","uncultured_bacterium","inhibitory","Decrease"
"3b50e9874fa67e04b49f5a59ecf0059a",10.7859199354401,-6.82315920924781,1.54998381776587,3.37122318465953e-05,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter","uncultured_bacterium",NA,"Decrease"
"414b5bdf71617bb28c726528ca1596e6",12.2112552443738,-7.00077896436127,1.5944572830669,3.51645845624278e-05,"Proteobacteria","Gammaproteobacteria","Burkholderiales","","","",NA,"Decrease"
"e8abc5fdf63f7f2d6894b9ab55dd9894",15.702187453797,-7.36394202027187,1.68325894060325,3.74432097985322e-05,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"4d35a8efeceec13562626986ad4e24e8",5.4068535796925,-5.82545151518527,1.33584327076431,3.91187274816564e-05,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA,"Decrease"
"acccb7cec4d146864bc11d37da55dcd0",23.2431434232826,-7.93000509126509,1.81766456213084,3.91187274816564e-05,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium",NA,"Decrease"
"3e7dce7915fe7e057405094158109afe",36.163163934242,-8.56758063040661,1.96647627635533,3.93800141174372e-05,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_Methylobacter",NA,"Decrease"
"42e4d3c9f44369c5e4483c9fa9002741",6.96037000987969,-6.1913099460906,1.43471021095491,4.62825922612471e-05,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhapis","uncultured_bacterium",NA,"Decrease"
"47116dc234b0e98fbe1544617899eff5",14.2972002412016,-7.22884786805576,1.68000489332669,4.85115226088555e-05,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium",NA,"Decrease"
"2c4d9915fd969700a4e0a719672be94b",12.8854451316904,-7.07885314299416,1.66686959304813,6.18124920609637e-05,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium",NA,"Decrease"
"e2a35867731fb073463f823bb3f063d2",12.8119534024665,-7.07045450975983,1.67698029316256,7.01706160816316e-05,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","",NA,"Decrease"
"2255d8f145f376436cbfebf0e1c06317",5.41625185865304,-5.82843491402757,1.38344809505507,7.05212630623035e-05,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured_bacterium",NA,"Decrease"
"4caaa34a4f6e33855c6f7c6066741e98",7.09783827972014,-6.2201490146175,1.48668800461235,7.94537145317063e-05,"Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","",NA,"Decrease"
"e2ae1969d1621d676236bc3fa5c8eee8",8.49414776948789,-6.47730801226478,1.55319862118242,8.3585292267618e-05,"Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","uncultured_Anaeromyxobacter",NA,"Decrease"
"3c60b34430f99451957a30dca2592953",5.68157871745091,-5.8990304317903,1.41957323163223,8.83909274474718e-05,"Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839","uncultured_bacterium",NA,"Decrease"
"d931a46b5a8fba444c21c83af5f32e8f",22.1519243814386,-6.73580356314023,1.63974848999357,0.000105927458437207,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","","",NA,"Decrease"
"7ba13eacef60226ad5da6bffcb874609",8.18357287265135,-6.11662350121714,1.49576103723615,0.000112789290090318,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","",NA,"Decrease"
"3cf9109295c4ca660c5425a2a2dc1070",51.1085698817147,-6.79684544633135,1.66806017042216,0.000118087857456961,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","uncultured_Rhodobacter",NA,"Decrease"
"8fb0679959bfde2bbe65bfc3657a1e74",4.17508933616711,-5.45269834736998,1.34264125629734,0.000124101407285503,"Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","",NA,"Decrease"
"d6dd5e4a9504339f81d7f7936f3a2577",15.3918106039152,-7.33532173061371,1.80883962901694,0.000125686439990516,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured_bacterium",NA,"Decrease"
"386ded3b082e270802555793ad86105e",7.75914729366021,-6.34827531707075,1.56884972129633,0.000128942468364602,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA,"Decrease"
"3dc183a794c6b5579f0abb3b3bbfe7b5",6.3941493626921,-6.06985534262762,1.52396732565626,0.000167432159459158,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseococcus","uncultured_bacterium","ns","Decrease"
"e268ce5265b37c8da22c5bb5051dc0f3",9.66667543064649,-6.66451769456196,1.67940546056434,0.000176566022036104,"Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Polyangium","metagenome",NA,"Decrease"
"152f5860461337f5975a4fc7034be584",10.4508250550317,-6.77521401393783,1.71521432594292,0.00018912140470649,"Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix","uncultured_bacterium",NA,"Decrease"
"3f0f3ba33994ecab1ee1ef3b757cb4bc",9.0755508197096,-6.57298716079752,1.66498539427912,0.000189438610231457,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Polymorphobacter","uncultured_bacterium",NA,"Decrease"
"69e49e83ce1d7c260ab365773d82ed94",6.21075023264287,-6.02746453814762,1.52967170865017,0.000193860376603382,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Phreatobacter","uncultured_bacterium",NA,"Decrease"
"de9ecb6e0b12682e550a5a26d10a1c34",4.35874123543118,-5.5155776082204,1.40247343094194,0.000198556206541749,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","uncultured_bacterium",NA,"Decrease"
"c757ad670c5d796cb866c941c62c4e33",12.5910872887158,-7.0450014260438,1.79250336360666,0.000199081980980241,"Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","","ns","Decrease"
"9ac3bb1d7dedb08a012692a6f536b5af",8.40439465172621,-6.4627273819343,1.65105319566359,0.00020949019560625,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_faeni",NA,"Decrease"
"f69dde5cc9f1b740db660161969211e8",11.653670610509,-6.93425716463401,1.78359578161771,0.000230248698151365,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",NA,"Decrease"
"37f0a655a1837ba61335de1451a1e68a",8.07798632898365,-6.40577916751082,1.66473320602849,0.000269121604105147,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","uncultured","uncultured_bacterium",NA,"Decrease"
"8f1f0c16b5ae8d0f4a9f295ceefeb311",4.22292905411179,-5.47188090892973,1.42655331663729,0.000280755159497357,"Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured","uncultured_prokaryote",NA,"Decrease"
"78dc9c25ebd698059769018242aae3bc",25.1888296112977,-3.95740520811526,1.03542938109828,0.000294707346040134,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","","","inhibitory","Decrease"
"45b8a0578d1b068c901a69ed80c38a1f",4.380623140664,-5.51969052497414,1.45570348560888,0.000330589842128542,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured_bacterium",NA,"Decrease"
"bd217e3552c0912e166951d39a120601",6.61171507241072,-6.11802251157716,1.61534153075193,0.000333969185639042,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","","","inhibitory","Decrease"
"b135fbde5a9c861d458a21258afbda94",16.6564387782193,-7.44921001919284,1.97013205067585,0.000340194506135029,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Hypnocyclicus","uncultured_Fusobacteriales",NA,"Decrease"
"3240a00960cd3e954d947a7e6ae8fc2b",24.2904224949796,-7.99295538223183,2.12988156755436,0.000378311164840863,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"0c8c55fd7aa2691ceff24134a8896783",21.8201482385957,-7.83820228898185,2.11059980159322,0.000432559823634981,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","","","ns","Decrease"
"5941ea92d0518fc7f36d1994a75ca252",8.25767665513025,-6.43654922256763,1.75851115253897,0.000527072566255982,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","MM1","uncultured_bacterium",NA,"Decrease"
"56fdf5782dd964ea7eee7e1a71217347",5.66949892068314,-5.8951134176001,1.61149654212907,0.000527072566255982,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia","",NA,"Decrease"
"04b4ed8ceabf387ba2caa3e54509965d",4.16122969650213,-5.44906466938405,1.50616933800465,0.000608123691311495,"Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_delta",NA,"Decrease"
